latitude_unlock,longitude_unlock,latitude_lock,longitude_lock,distance,station_unlock_count,station_lock_count,trip_speed,lock_unlock_time_gap_hours
148,143,143,137,16862,36,122,45870,0
124,119,151,146,710,111,129,45871,0
70,69,189,183,6087,66,156,45872,0
220,213,65,65,1897,116,64,45873,1
134,129,9,9,3686,119,9,45874,1
248,240,197,191,9681,28,2,45875,0
171,166,114,112,16863,141,17,45876,0
116,111,15,15,4521,104,15,45877,0
44,44,139,134,16864,43,119,45878,1
211,205,86,85,2732,164,81,45879,1
100,96,17,17,5586,90,17,45880,0
61,60,180,174,16865,58,84,45881,1
78,77,199,193,1237,74,116,45882,0
187,180,254,246,5678,56,152,45883,0
242,234,129,125,16866,180,1,45884,1
154,149,48,48,10240,131,47,45885,0
53,53,14,14,7077,52,14,45886,1
108,104,38,38,4303,98,37,45887,0
137,132,64,64,955,122,63,45888,0
128,123,229,222,16867,115,90,45889,1
69,68,202,196,16868,10,26,45890,0
85,82,88,87,7227,62,83,45891,0
15,15,197,191,15175,15,2,45892,0
205,199,188,182,1717,160,155,1881,0
46,46,25,25,2953,45,25,45893,0
220,213,39,39,1200,116,38,45894,1
133,128,4,4,16869,66,4,45895,1
153,148,216,210,16870,97,26,45896,1
29,29,41,41,8148,29,40,45897,0
154,149,7,7,12946,131,7,45898,0
92,89,102,100,12418,84,95,45899,0
144,139,40,40,16871,128,39,45900,0
7,7,30,30,8843,7,29,45901,0
84,72,62,62,970,79,61,45902,0
248,240,53,52,16872,28,52,45903,0
90,87,80,79,3445,82,77,45904,0
224,218,168,162,24,172,141,24,1
4,4,52,8,9700,4,51,45905,0
11,11,153,148,16873,11,131,45906,1
178,172,137,132,24,49,117,24,0
124,119,160,155,16874,111,135,45907,0
3,3,108,106,7526,3,30,45908,0
141,136,12,12,5855,126,12,45909,0
182,175,11,11,6527,146,11,45910,2
171,166,43,43,4443,141,42,45911,0
20,20,161,156,16875,20,136,45912,1
157,152,159,154,432,53,21,45913,0
206,200,160,155,550,161,135,45914,0
109,105,70,70,12545,99,67,45915,0
4,4,91,90,109,4,86,45916,0
12,12,2,2,291,12,2,45917,0
201,194,222,216,7684,157,173,45918,1
30,30,82,81,7545,30,22,45919,1
166,161,74,73,14219,137,71,45920,0
125,120,77,76,4159,112,74,45921,0
1,1,240,232,16876,1,181,45922,0
24,24,94,93,15828,24,88,45923,0
37,37,116,114,16877,36,21,45924,0
95,92,175,169,6493,86,145,45925,0
117,112,11,11,259,105,11,45926,1
131,126,100,78,7888,117,93,45927,19
130,125,21,21,11866,116,21,45928,1
96,93,208,202,15665,87,166,45929,0
166,161,242,234,1166,137,120,45930,0
164,159,254,246,7032,135,152,45931,0
202,196,251,243,16072,107,136,45932,0
86,83,13,13,14942,80,13,45933,0
40,40,220,214,8762,39,66,45934,0
160,155,70,70,16878,133,67,45935,0
147,142,192,186,16879,130,110,45936,0
34,34,64,64,9788,33,63,45937,0
127,122,22,22,2782,114,22,45938,0
7,7,2,2,2045,7,2,45939,0
6,6,36,36,12362,6,35,45940,0
180,173,14,14,457,144,14,45941,0
209,203,160,155,7552,75,135,45942,0
46,46,229,222,1109,45,90,45943,0
222,216,65,65,1350,170,64,45944,0
147,142,130,126,16880,130,50,45945,1
29,29,82,81,1539,29,22,45946,0
89,86,228,221,4300,9,177,45947,0
102,98,229,222,16881,92,90,45948,0
190,183,133,129,2936,37,113,45949,0
164,159,189,183,2068,135,156,45950,0
224,218,144,138,12649,172,77,45951,0
239,231,16,16,5843,178,16,45952,1
206,200,57,56,293,161,56,45953,0
85,82,58,57,5469,62,57,45954,1
201,194,21,21,3847,157,21,45955,4
11,11,20,20,5288,11,20,45956,0
47,47,211,205,16882,46,162,45957,1
26,26,43,43,5311,26,42,45958,1
180,173,45,45,6722,144,44,45959,0
39,39,144,138,2026,38,77,45960,0
251,243,202,196,362,185,26,45961,0
247,239,90,89,16883,92,85,45962,0
132,127,33,33,2258,118,32,45963,1
62,61,0,0,1015,59,0,45964,0
214,208,152,147,24,167,130,24,0
86,83,156,151,4546,80,133,45965,1
108,104,79,78,5477,98,76,45966,0
154,149,44,44,1935,131,43,45967,0
180,173,209,203,1872,144,38,45968,0
0,0,208,202,5115,0,166,45969,0
55,54,108,106,2964,36,30,45970,0
94,91,136,99,11999,85,116,45971,1
92,89,182,176,1185,84,150,45972,0
105,101,54,53,1925,95,53,45973,0
125,120,145,139,4805,112,123,45974,0
5,195,14,14,5537,158,14,45975,0
104,100,136,99,7929,94,116,45976,0
69,68,101,99,16884,10,94,45977,1
21,21,11,11,6278,21,11,45978,0
10,10,87,86,8413,10,82,45979,0
206,200,76,75,14557,161,73,45980,0
84,72,8,8,24,79,8,24,0
175,152,85,84,16885,115,32,45981,1
128,123,187,181,7996,115,154,45982,0
4,4,51,51,7115,4,50,45983,1
174,169,233,225,15428,56,180,45984,1
153,148,40,40,14978,97,39,45985,0
137,132,54,53,3654,122,53,45986,0
141,136,53,52,14880,126,52,45987,0
133,128,213,207,547,66,165,45988,0
130,125,198,192,7247,116,129,45989,0
249,241,88,141,13820,183,101,45990,0
17,17,41,41,16886,17,40,45991,1
13,13,68,68,24,13,66,24,0
169,164,244,236,1615,139,115,45992,0
151,146,226,220,6719,89,176,45993,1
45,45,220,214,12074,44,66,45994,0
141,136,23,23,2290,126,23,45995,0
102,98,220,214,3193,92,66,45996,0
91,88,151,146,11316,83,129,45997,0
253,245,108,106,11613,187,30,45998,0
181,174,88,87,3731,145,83,45999,0
195,188,158,153,440,152,134,46000,0
94,91,49,49,7815,85,48,46001,0
37,37,6,6,16887,36,6,46002,0
3,3,134,130,5661,3,114,46003,0
101,97,51,51,132,91,50,46004,1
156,151,179,173,32,76,148,46005,0
109,105,20,20,24,99,20,24,0
120,115,53,52,14978,107,52,46006,1
174,169,6,6,10982,56,6,46007,1
151,146,23,23,9990,89,23,46008,0
180,173,102,100,2704,144,95,46009,0
256,248,98,97,16888,189,91,46010,0
54,7,151,146,1762,32,129,46011,0
143,138,212,206,16889,116,168,46012,1
4,4,193,187,16890,4,159,46013,0
80,79,216,210,5419,76,26,46014,0
163,158,250,242,5859,12,116,46015,0
207,201,77,76,7610,143,74,46016,1
100,96,76,75,7013,90,73,46017,0
0,0,8,8,2896,0,8,46018,1
107,103,19,19,10558,97,19,46019,0
235,228,89,88,6506,66,84,46020,0
81,80,99,98,13040,20,92,46021,0
242,234,167,161,2869,180,140,46022,0
165,160,178,172,14598,136,2,46023,0
24,24,169,163,8882,24,142,46024,1
1,1,51,51,3477,1,50,46025,0
26,26,216,210,3943,26,26,46026,1
20,20,183,177,2389,20,151,46027,1
55,54,196,190,4675,36,97,46028,0
43,43,80,79,106,42,77,46029,1
174,169,170,164,323,56,143,46030,0
129,124,194,188,4593,13,160,46031,1
201,194,226,220,7610,157,176,46032,0
54,7,23,23,9523,32,23,46033,1
159,154,77,76,7946,78,74,46034,1
90,87,148,143,24,82,126,24,0
201,194,48,48,3938,157,47,13807,0
29,29,142,136,258,29,121,46035,0
26,26,250,242,16891,26,116,46036,0
116,111,100,78,9076,104,93,46037,0
234,227,192,186,4459,161,110,46038,0
18,18,22,22,14123,18,22,46039,0
140,135,187,181,5435,125,154,46040,1
244,236,237,229,16151,14,131,46041,0
181,174,76,75,1826,145,73,46042,0
156,151,92,91,2238,76,87,46043,0
182,175,83,82,16892,146,79,46044,0
243,235,62,62,16674,181,61,46045,1
153,148,117,115,182,97,105,9201,0
76,75,163,62,1634,72,137,46046,1
167,162,27,27,5953,54,16,46047,1
60,59,84,83,6991,57,80,46048,1
179,12,159,154,16893,74,21,46049,0
6,6,210,204,12390,6,167,46050,0
194,187,63,63,8024,151,62,46051,1
230,224,98,97,1817,175,91,46052,0
62,61,199,193,11029,59,116,46053,0
81,80,185,179,8357,20,147,46054,0
235,228,61,61,9,66,60,46055,0
244,236,213,207,16592,14,165,46056,0
13,13,40,40,4037,13,39,46057,0
210,204,43,43,10369,163,42,46058,0
16,16,169,163,24,16,142,24,0
224,218,53,52,1027,172,52,46059,1
146,141,146,140,1892,129,124,46060,0
58,57,207,201,24,55,165,24,1
243,235,30,30,4668,181,29,46061,0
74,73,208,202,9756,70,166,46062,0
91,88,194,188,5453,83,160,46063,0
114,109,23,23,1193,102,23,46064,0
173,168,206,200,24,95,86,24,1
201,194,68,68,10004,157,66,46065,0
32,32,108,106,16894,32,30,46066,1
45,45,1,1,16895,44,1,46067,5
212,206,9,9,5164,165,9,46068,1
176,170,137,132,7345,142,117,46069,1
33,33,79,78,15379,10,76,46070,0
90,87,13,13,16896,82,13,46071,0
184,177,84,83,3955,46,80,46072,1
10,10,73,1,16897,10,70,46073,0
211,205,48,48,16898,164,47,46074,0
181,174,63,63,5930,145,62,46075,0
40,40,154,149,11248,39,129,46076,0
36,36,126,122,16553,35,70,46077,0
214,208,156,151,16899,167,133,46078,1
5,5,8,8,4748,5,8,46079,1
89,86,144,138,27,9,77,46080,0
173,168,73,1,2399,95,70,46081,0
153,148,21,21,16900,97,21,46082,0
165,160,96,95,11317,136,89,26100,0
212,206,36,36,1014,165,35,46083,1
194,187,239,231,12240,151,157,46084,0
105,101,123,120,688,95,92,46085,0
158,153,30,30,2637,132,29,46086,0
28,28,235,227,16901,28,182,46087,0
63,62,21,21,7371,60,21,46088,0
102,98,138,133,1633,92,118,46089,1
35,35,126,122,8323,34,70,46090,0
98,95,188,182,4725,88,155,46091,0
126,121,90,89,16902,113,85,46092,0
60,59,63,63,6201,57,62,46093,0
222,216,11,11,6205,170,11,46094,0
149,144,67,67,7998,74,41,46095,0
67,66,60,60,1542,64,59,46096,0
73,72,15,15,16903,69,15,46097,0
160,155,153,148,6838,133,131,46098,0
13,13,77,76,10004,13,74,46099,0
1,1,131,127,8564,1,111,46100,0
116,111,11,11,172,104,11,46101,0
99,53,0,59,9242,89,58,46102,0
203,197,51,51,3465,159,50,46103,0
224,218,237,229,5985,172,131,46104,0
125,120,68,68,2383,112,66,46105,1
31,31,136,99,13466,31,116,46106,0
6,6,75,74,24,6,72,24,4
69,68,129,125,7850,10,1,46107,0
211,205,144,138,3943,164,77,46108,0
12,12,147,142,16904,12,125,46109,0
62,215,111,109,16905,113,101,46110,0
62,215,210,204,4391,113,167,46111,0
63,62,102,100,12561,60,95,46112,0
148,143,152,147,2289,36,130,46113,1
31,31,74,73,7672,31,71,46114,0
249,241,147,142,1360,183,125,46115,0
0,0,102,100,4026,0,95,46116,0
205,199,81,80,16009,160,78,46117,1
61,60,117,115,4802,58,105,14020,0
111,107,88,87,6376,100,83,46118,0
89,86,157,152,15520,9,100,46119,0
230,224,82,81,12413,175,22,46120,4
168,163,142,136,8985,138,121,46121,1
137,132,123,120,273,122,92,46122,0
97,94,71,71,8218,65,68,46123,0
111,107,42,42,8778,100,41,46124,0
2,2,175,169,8528,2,145,46125,0
15,15,20,20,6686,15,20,46126,0
67,66,82,81,8457,64,22,46127,0
91,88,98,97,5478,83,91,46128,0
214,208,168,162,16906,167,141,46129,0
157,152,214,208,8749,53,169,46130,0
156,151,92,91,2238,76,87,46131,0
82,44,255,247,9496,77,174,46132,0
6,6,34,34,2421,6,33,46133,0
165,160,76,75,2481,136,73,46134,0
11,11,40,40,8329,11,39,46135,1
24,24,19,19,2126,24,19,46136,0
239,231,227,133,2030,178,123,46137,0
23,23,19,19,6073,23,19,46138,1
64,63,172,166,16907,61,145,46139,0
20,20,123,120,5326,20,92,46140,0
231,225,91,90,11839,28,86,46141,0
0,0,62,62,663,0,61,46142,0
40,40,169,163,4422,39,142,46143,0
201,194,188,182,485,157,155,46144,0
28,28,126,122,15482,28,70,46145,0
74,73,55,54,14056,70,54,46146,1
80,79,224,218,16908,76,175,46147,0
10,10,193,187,1809,10,159,46148,0
156,151,90,89,16909,76,85,46149,1
76,75,209,203,2388,72,38,46150,0
14,14,117,115,1441,14,105,46151,1
248,240,227,133,5747,28,123,46152,0
51,51,196,190,14785,50,97,46153,0
37,37,56,55,11457,36,55,46154,0
217,211,141,135,16910,81,120,46155,0
42,42,184,178,24,41,152,24,0
136,131,248,240,15292,121,103,46156,0
83,81,58,57,4956,78,57,46157,0
20,20,198,192,820,20,129,46158,0
13,13,179,173,16911,13,148,46159,0
191,184,81,80,11177,95,78,46160,0
157,152,157,152,6723,53,100,46161,1
113,108,106,104,1177,91,33,46162,1
219,212,77,76,13222,169,74,46163,0
91,88,222,216,5062,83,173,46164,1
74,73,74,73,24,70,71,24,0
112,82,102,100,6998,101,95,46165,0
139,134,32,32,16912,124,31,46166,5
168,163,211,205,5304,138,162,46167,1
199,192,138,133,16913,106,118,46168,0
236,229,107,105,9964,177,98,46169,0
9,9,234,226,3765,9,181,46170,0
161,156,71,71,16914,134,68,46171,0
8,8,99,98,24,8,92,24,0
146,141,222,216,12180,129,173,46172,0
165,160,15,15,198,136,15,46173,0
164,159,36,36,630,135,35,46174,0
173,168,71,71,16915,95,68,46175,0
207,201,113,111,16916,143,103,46176,1
188,181,45,45,7467,13,44,46177,0
100,96,186,180,16033,90,153,46178,1
16,16,169,163,24,16,142,24,23
57,56,74,73,16917,54,71,46179,0
62,61,94,93,9219,59,88,46180,0
6,6,58,57,3526,6,57,46181,0
18,18,8,8,3313,18,8,46182,0
180,173,114,112,12320,144,17,46183,1
104,100,49,49,13591,94,48,46184,0
62,215,91,90,16918,113,86,46185,1
245,237,134,130,5613,91,114,46186,0
70,69,19,19,16919,66,19,46187,0
188,181,51,51,11377,13,50,46188,0
106,102,126,122,1112,96,70,46189,0
92,89,106,104,13395,84,33,46190,0
180,173,84,83,14232,144,80,46191,0
76,75,66,66,14399,72,65,46192,0
186,179,186,180,2936,149,153,46193,0
109,105,15,15,424,99,15,46194,0
188,181,29,29,16920,13,28,46195,0
21,21,135,131,10778,21,115,46196,1
29,29,87,86,1765,29,82,46197,0
36,36,188,182,1830,35,155,46198,0
7,7,205,199,14312,7,164,46199,0
124,119,155,150,16921,111,132,46200,0
171,166,10,10,11175,141,10,46201,0
194,187,197,191,3554,151,2,46202,0
29,29,11,11,5574,29,11,46203,1
50,50,54,53,16078,49,53,46204,0
246,238,176,170,13038,182,147,46205,0
81,80,50,50,8387,20,49,46206,1
99,53,33,33,676,89,32,46207,0
42,42,252,244,16922,41,186,46208,0
123,118,215,209,153,110,170,46209,0
68,67,196,190,6121,65,97,46210,0
67,66,59,58,5392,64,18,46211,0
171,166,71,71,1867,141,68,46212,0
65,64,244,236,16923,62,115,46213,0
225,219,50,50,16924,55,49,46214,0
125,120,84,83,1264,112,80,46215,0
13,13,105,103,16925,13,97,46216,0
36,36,93,92,2792,35,2,46217,0
46,46,15,15,6178,45,15,46218,14
155,150,70,70,2029,5,67,46219,0
177,171,196,190,5870,143,97,46220,1
212,206,166,160,16926,165,139,46221,17
63,62,169,163,11477,60,142,46222,0
3,3,197,191,16927,3,2,46223,0
233,226,186,180,16007,137,153,46224,0
96,93,31,31,6180,87,30,46225,0
151,146,41,41,6883,89,40,46226,0
49,49,82,81,16928,48,22,46227,0
132,127,239,231,1480,118,157,46228,0
43,43,183,177,13295,42,151,46229,0
176,170,171,165,12331,142,144,46230,0
3,3,106,104,16929,3,33,46231,0
180,173,58,57,2847,144,57,46232,1
18,18,51,51,10827,18,50,46233,0
107,103,124,71,10514,97,109,46234,1
165,160,102,100,7146,136,95,46235,1
96,93,49,49,15884,87,48,46236,0
93,90,167,161,13529,46,140,46237,0
100,96,8,8,12949,90,8,46238,0
9,9,108,106,10657,9,30,46239,0
128,123,66,66,7593,115,65,46240,0
167,162,71,71,4662,54,68,46241,0
177,171,218,212,16930,143,132,46242,0
127,122,230,223,7248,114,87,46243,0
29,29,201,195,11764,29,162,46244,1
72,71,49,49,16931,68,48,46245,0
20,20,250,242,7887,20,116,46246,1
116,111,228,221,9246,104,177,46247,1
89,86,135,131,4622,9,115,46248,0
118,113,45,45,16932,30,44,46249,0
117,112,68,68,157,105,66,46250,0
94,91,154,149,3476,85,129,46251,0
220,213,183,177,731,116,151,46252,0
5,195,65,65,6979,158,64,46253,0
123,118,7,7,2417,110,7,46254,0
62,215,156,151,10717,113,133,46255,0
215,209,37,37,3468,168,36,46256,0
195,188,68,68,2990,152,66,46257,0
51,51,198,192,6834,50,129,46258,0
145,140,127,123,3190,97,70,46259,0
229,223,161,156,8809,174,136,46260,0
196,189,17,17,16933,153,17,46261,0
77,76,45,45,5578,73,44,46262,0
210,204,61,61,16934,163,60,46263,0
125,120,156,151,1262,112,133,46264,0
218,210,193,187,16935,20,159,46265,0
82,44,117,115,11964,77,105,46266,1
84,72,108,106,6441,79,30,46267,0
14,14,185,179,16936,14,147,46268,1
155,150,207,201,673,5,165,46269,0
248,240,129,125,16937,28,1,46270,1
195,188,222,216,1067,152,173,46271,0
84,72,0,59,4748,79,58,46272,0
165,160,48,48,10176,136,47,46273,0
112,82,77,76,1056,101,74,46274,0
73,72,138,133,14470,69,118,46275,0
84,72,231,161,11972,79,178,46276,1
77,76,134,130,15831,73,114,46277,0
98,95,134,130,7717,88,114,46278,0
179,12,83,82,15031,74,79,46279,0
235,228,40,40,14735,66,39,46280,0
56,55,131,127,16211,53,111,46281,0
96,93,138,133,13035,87,118,46282,0
48,48,247,239,16938,47,184,46283,0
27,27,50,50,1639,27,49,46284,0
241,233,168,162,16939,179,141,46285,0
148,143,131,127,3776,36,111,46286,0
6,6,79,78,12542,6,76,46287,0
151,146,4,4,8127,89,4,46288,0
147,142,185,179,14334,130,147,46289,0
43,43,231,161,6998,42,178,46290,1
62,215,15,15,4988,113,15,46291,0
11,11,157,152,4387,11,100,46292,0
125,120,227,133,14200,112,123,46293,0
128,123,61,61,2111,115,60,46294,0
187,180,144,138,16940,56,77,46295,0
125,120,88,87,243,112,83,46296,0
0,0,102,100,4026,0,95,46297,0
43,43,185,179,1773,42,147,46298,0
171,166,76,75,9964,141,73,46299,0
150,145,147,142,2076,73,125,46300,0
161,156,41,41,16941,134,40,46301,0
241,233,103,101,9566,179,41,46302,1
170,165,0,0,5892,140,0,46303,1
130,125,122,31,179,116,108,46304,0
142,137,47,47,16942,127,46,46305,0
2,2,63,63,1601,2,62,46306,0
219,212,41,41,16943,169,40,46307,0
60,59,165,159,16704,57,82,46308,0
45,45,157,152,5925,44,100,46309,0
4,4,76,75,9369,4,73,20635,1
38,38,234,226,16944,37,181,46310,1
109,105,164,158,5507,99,138,46311,0
145,140,0,59,11425,97,58,46312,1
126,121,152,147,7997,113,130,46313,0
117,112,231,161,9734,105,178,46314,1
8,8,142,136,13796,8,121,46315,1
117,112,210,204,8799,105,167,46316,1
47,47,232,224,336,46,179,46317,0
170,165,168,162,16945,140,141,46318,0
214,208,146,140,16822,167,124,46319,0
151,146,1,1,7301,89,1,46320,0
91,88,53,52,6892,83,52,46321,0
141,136,147,142,9412,126,125,46322,0
105,101,172,166,2207,95,145,46323,0
166,161,80,79,13120,137,77,46324,1
7,7,156,151,16946,7,133,46325,1
104,100,167,161,8648,94,140,46326,0
231,225,246,238,13911,28,162,46327,1
29,29,26,26,12275,29,26,46328,0
59,58,198,192,8708,56,129,46329,0
109,105,11,11,2722,99,11,46330,0
115,110,235,227,11362,103,182,46331,0
148,143,16,16,16947,36,16,46332,0
185,178,78,77,10321,148,75,46333,0
219,212,197,191,16948,169,2,46334,0
177,171,43,43,16949,143,42,46335,0
97,94,215,209,16950,65,170,46336,0
78,77,14,14,15760,74,14,46337,0
54,7,197,191,16581,32,2,46338,0
131,126,38,38,4749,117,37,46339,0
126,121,126,122,16951,113,70,46340,0
183,176,126,122,16952,147,70,46341,0
0,0,188,182,14938,0,155,46342,1
102,98,38,38,5586,92,37,46343,0
150,145,208,202,9641,73,166,46344,1
126,121,155,150,5161,113,132,46345,1
245,237,140,119,16953,91,64,46346,0
232,11,180,174,2180,176,84,46347,0
203,197,156,151,7328,159,133,46348,0
227,221,119,117,11048,125,106,46349,0
96,93,192,186,578,87,110,21102,0
206,200,223,217,16954,161,174,46350,0
37,37,22,22,8572,36,22,46351,0
186,179,88,87,16955,149,83,46352,0
144,139,170,164,5154,128,143,46353,0
103,99,172,166,10783,93,145,46354,0
91,88,7,7,9409,83,7,46355,0
130,125,240,232,15034,116,181,46356,0
101,97,201,195,4520,91,162,46357,0
171,166,153,148,1693,141,131,46358,0
52,52,83,82,1138,51,79,46359,0
67,66,117,115,1739,64,105,46360,0
165,160,15,15,198,136,15,46361,0
177,171,57,56,4663,143,56,46362,0
201,194,84,83,3144,157,80,46363,0
222,216,70,70,16956,170,67,46364,1
99,53,125,121,12903,89,91,46365,0
41,41,61,61,6947,40,60,46366,1
75,74,173,167,341,71,146,46367,1
61,60,5,5,8906,58,5,46368,0
155,150,226,220,9406,5,176,46369,0
23,23,236,228,4373,23,164,46370,0
215,209,13,13,4328,168,13,15552,0
12,12,66,66,15192,12,65,46371,0
116,111,102,100,3645,104,95,46372,0
23,23,39,39,16957,23,38,46373,0
189,182,134,130,16958,14,114,46374,0
107,103,72,72,6741,97,69,46375,0
8,8,83,82,6294,8,79,46376,0
4,4,56,55,1149,4,55,46377,1
174,169,122,31,2823,56,108,46378,1
37,37,21,21,512,36,21,46379,0
0,0,157,152,1703,0,100,46380,0
184,177,202,196,7943,46,26,46381,0
247,239,11,11,5557,92,11,46382,0
206,200,45,45,15693,161,44,46383,1
225,219,58,57,400,55,57,46384,0
36,36,167,161,5610,35,140,46385,0
41,41,179,173,6537,40,148,46386,0
26,26,108,106,4541,26,30,46387,0
226,220,134,130,7453,173,114,46388,1
180,173,117,115,1012,144,105,46389,0
116,111,179,173,633,104,148,46390,1
146,141,176,170,8851,129,147,46391,0
130,125,127,123,731,116,70,46392,0
74,73,210,204,1408,70,167,46393,0
113,108,243,235,13647,91,176,46394,0
32,32,130,126,1943,32,50,46395,10
17,17,14,14,14564,17,14,46396,1
18,18,250,242,13228,18,116,46397,1
93,90,14,14,8570,46,14,46398,0
99,53,156,151,9923,89,133,46399,0
56,55,22,22,4090,53,22,46400,0
55,54,124,71,16317,36,109,46401,0
201,194,244,236,14815,157,115,46402,0
31,31,0,0,7216,31,0,46403,0
150,145,72,72,16959,73,69,46404,0
64,63,10,10,4655,61,10,46405,0
188,181,13,13,9168,13,13,46406,0
96,93,124,71,3011,87,109,46407,0
129,124,82,81,6619,13,22,46408,0
170,165,178,172,6826,140,2,46409,0
175,152,141,135,16960,115,120,46410,1
18,18,176,170,5015,18,147,46411,0
231,225,108,106,12378,28,30,46412,0
232,11,154,149,4857,176,129,46413,0
8,8,1,1,8670,8,1,46414,0
20,20,164,158,452,20,138,46415,0
131,126,247,239,11004,117,184,21524,0
74,73,110,108,895,70,100,46416,0
63,62,126,122,14528,60,70,46417,0
15,15,15,15,15,15,15,46418,1
211,205,83,82,12813,164,79,46419,0
9,9,58,57,13101,9,57,46420,0
33,33,69,69,9810,10,64,46421,0
194,187,85,84,14406,151,32,46422,0
171,166,82,81,11403,141,22,46423,0
182,175,80,79,1256,146,77,46424,1
20,20,36,36,7738,20,35,46425,0
69,68,38,38,16961,10,37,46426,0
42,42,187,181,12141,41,154,46427,0
112,82,60,60,16962,101,59,46428,1
108,104,17,17,5180,98,17,46429,0
67,66,214,208,5646,64,169,46430,0
125,120,37,37,9410,112,36,46431,1
128,123,4,4,3605,115,4,46432,0
49,49,23,23,3906,48,23,46433,0
45,45,93,92,5319,44,2,46434,0
49,49,77,76,7863,48,74,46435,0
134,129,61,61,2621,119,60,46436,0
176,170,77,76,2229,142,74,46437,1
164,159,36,36,630,135,35,46438,0
113,108,186,180,6034,91,153,46439,1
132,127,35,35,7371,118,34,46440,0
40,40,90,89,16963,39,85,46441,1
9,9,108,106,10657,9,30,46442,0
236,229,39,39,4878,177,38,46443,1
6,6,216,210,3980,6,26,46444,0
1,1,245,237,15327,1,183,46445,1
170,165,13,13,8401,140,13,29986,0
69,68,83,82,5002,10,79,46446,1
188,181,48,48,11359,13,47,46447,0
136,131,79,78,5643,121,76,46448,1
153,148,100,78,2514,97,93,2853,0
180,173,176,170,6099,144,147,46449,0
104,100,41,41,8964,94,40,46450,0
243,235,205,199,5283,181,164,46451,0
137,132,172,166,2074,122,145,46452,0
11,11,25,25,6601,11,25,46453,0
197,190,216,210,16964,154,26,46454,0
243,235,128,124,9054,181,110,46455,0
178,172,80,79,4717,49,77,46456,0
147,142,144,138,229,130,77,46457,0
20,20,98,97,1970,20,91,46458,0
203,197,81,80,116,159,78,46459,0
194,187,129,125,5641,151,1,46460,0
104,100,13,13,982,94,13,46461,1
15,15,209,203,7143,15,38,46462,0
32,32,216,210,577,32,26,46463,1
225,219,165,159,16965,55,82,46464,0
157,152,214,208,8749,53,169,46465,0
126,121,135,131,11185,113,115,46466,1
33,33,44,44,24,10,43,24,0
178,172,20,20,16966,49,20,46467,0
87,84,31,31,16031,12,30,46468,1
103,99,150,145,6764,93,128,46469,0
229,223,150,145,24,174,128,24,4
180,173,110,108,1703,144,100,46470,0
241,233,76,75,952,179,73,46471,1
237,66,51,51,3119,43,50,46472,0
111,107,4,4,14899,100,4,46473,1
183,176,148,143,16967,147,126,46474,0
11,11,128,124,16968,11,110,46475,0
178,172,222,216,5649,49,173,46476,1
